,url,name/title,address,price,area,price-per-area,floor/store,no of floors/stores in the building,no of rooms,year of construction,parking space,market,form of ownership,parking space details,location,latitude,longitude,distance,district
3119,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/23946429.html","Mieszkanie, ul. Mazowiecka","Mazowiecka, Krowodrza, Kraków, małopolskie",1602000.0,90.0,17800.0,5,5,3,2012.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Mazowiecka, Nowy Kleparz, Krowodrza, Kraków, województwo małopolskie, 30-007, Polska",50.0732377,19.9302296,1.3629109845953364,Krowodrza
3120,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24921351.html","Mieszkanie, ul. Mazowiecka","Mazowiecka, Krowodrza, Kraków, małopolskie",1720000.0,89.4,19239.37,5,6,3,1936.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Mazowiecka, Nowy Kleparz, Krowodrza, Kraków, województwo małopolskie, 30-007, Polska",50.0732377,19.9302296,1.3629109845953364,Krowodrza
3121,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24786331.html","Mieszkanie, ul. Mazowiecka","Mazowiecka, Krowodrza, Kraków, małopolskie",1728000.0,89.4,19328.86,5,6,3,1936.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Mazowiecka, Nowy Kleparz, Krowodrza, Kraków, województwo małopolskie, 30-007, Polska",50.0732377,19.9302296,1.3629109845953364,Krowodrza
3122,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-kuchnia-z-oknem/24892013.html","Mieszkanie, ul. Mazowiecka","Mazowiecka, Krowodrza, Kraków, małopolskie",1730000.0,89.4,19351.23,5,6,3,1936.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Mazowiecka, Nowy Kleparz, Krowodrza, Kraków, województwo małopolskie, 30-007, Polska",50.0732377,19.9302296,1.3629109845953364,Krowodrza
3123,"https://krakow.nieruchomosci-online.pl/mieszkanie,m5,z-kuchnia-z-oknem/24745962.html","Mieszkanie, ul. Mazowiecka","Mazowiecka, Łobzów, Kraków, małopolskie",1250000.0,92.7,13484.36,8,11,5,1993.0,True,wtórny,pełna własność,przynależne na ulicy,"Mazowiecka, Krowodrza, Kraków, województwo małopolskie, 30-075, Polska",50.0773371,19.9200627,2.11632293295613,Krowodrza
3124,"https://krakow.nieruchomosci-online.pl/mieszkanie,m4,z-oddzielna-kuchnia/24811401.html","Mieszkanie, ul. Mazowiecka","Mazowiecka, Łobzów, Kraków, małopolskie",2490000.0,122.34,20353.0,2,5,4,1934.0,True,wtórny,pełna własność,przynależne na ulicy,"Mazowiecka, Krowodrza, Kraków, województwo małopolskie, 30-075, Polska",50.0773371,19.9200627,2.11632293295613,Krowodrza
3125,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,wysoki-standard/24849662.html","Mieszkanie, ul. Mała Góra","Mała Góra 18, Bieżanów, Kraków, małopolskie",849000.0,63.5,13370.08,5,10,3,1980.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"18, Mała Góra, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-696, Polska",50.00902725,20.020319219294294,8.346054649844788,Bieżanów-Prokocim
3126,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24845127.html","Mieszkanie, ul. Mała Góra","Mała Góra, Bieżanów, Kraków, małopolskie",540243.0,35.31,15300.0,3,4,2,2025.0,True,pierwotny,pełna własność,w garażu podziemnym,"Mała Góra, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-696, Polska",50.0064281,20.0183689,8.456058951647039,Bieżanów-Prokocim
3127,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24845432.html","Mieszkanie, ul. Mała Góra","Mała Góra, Bieżanów, Kraków, małopolskie",594300.0,39.62,15000.0,3,4,2,2025.0,True,pierwotny,pełna własność,w garażu podziemnym,"Mała Góra, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-696, Polska",50.0064281,20.0183689,8.456058951647039,Bieżanów-Prokocim
3128,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24873905.html","Mieszkanie, ul. Mała Góra","Mała Góra, Bieżanów, Kraków, małopolskie",687960.0,52.92,13000.0,0,4,3,2025.0,True,pierwotny,pełna własność,w garażu podziemnym,"Mała Góra, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-696, Polska",50.0064281,20.0183689,8.456058951647039,Bieżanów-Prokocim
3129,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24700902.html","Mieszkanie, ul. Mała Góra","Mała Góra, Bieżanów, Kraków, małopolskie",729000.0,63.5,11480.31,5,10,3,1980.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Mała Góra, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-696, Polska",50.0064281,20.0183689,8.456058951647039,Bieżanów-Prokocim
3130,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-kuchnia-z-oknem/24842135.html","Mieszkanie, ul. Mała Góra","Mała Góra, Bieżanów, Kraków, małopolskie",849000.0,63.5,13370.08,5,10,3,1980.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Mała Góra, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-696, Polska",50.0064281,20.0183689,8.456058951647039,Bieżanów-Prokocim
3131,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-oddzielna-kuchnia/24817722.html","Mieszkanie, ul. Mała Góra","Mała Góra, Bieżanów, Kraków, małopolskie",1150000.0,67.8,16962.0,2,4,3,2018.0,True,wtórny,pełna własność,przynależne na terenie ogrodzonym,"Mała Góra, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-696, Polska",50.0064281,20.0183689,8.456058951647039,Bieżanów-Prokocim
3132,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,wysoki-standard/24698417.html","Mieszkanie, ul. Mała Góra","Mała Góra, Bieżanów-Prokocim, Kraków, małopolskie",760000.0,48.6,15637.86,4,4,2,2018.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Mała Góra, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-696, Polska",50.0064281,20.0183689,8.456058951647039,Bieżanów-Prokocim
3133,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-apartamentowcu,wysoki-standard/24623183.html","Apartament, ul. Mała Góra","Mała Góra, Bieżanów-Prokocim, Kraków, małopolskie",866500.0,64.2,13496.88,1,4,3,2018.0,True,wtórny,pełna własność,garaż,"Mała Góra, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-696, Polska",50.0064281,20.0183689,8.456058951647039,Bieżanów-Prokocim
3134,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24814241.html","Mieszkanie, ul. Mała Góra","Mała Góra, Bieżanów-Prokocim, Kraków, małopolskie",1150000.0,69.0,16667.0,2,4,3,2019.0,True,wtórny,pełna własność,w garażu podziemnym,"Mała Góra, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-696, Polska",50.0064281,20.0183689,8.456058951647039,Bieżanów-Prokocim
3135,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24430572.html",Mieszkanie,"Mała Góra, Dzielnica XII Bieżanów-Prokocim, Kraków, małopolskie",865000.0,85.22,10150.2,0,2,4,2024.0,True,pierwotny,pełna własność,tak,"Mała Góra, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-696, Polska",50.0064281,20.0183689,8.456058951647039,Bieżanów-Prokocim
3136,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24839240.html","Mieszkanie, ul. Mała Góra","Mała Góra, Dzielnica XIII Podgórze, Kraków, małopolskie",544068.0,35.56,15300.0,3,4,2,2012.0,True,pierwotny,pełna własność,garaż wolnostojący,"Mała Góra, Osiedle Nowy Bieżanów-Północ, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-800, Polska",50.0112233,20.0238123,8.358610098472807,Bieżanów-Prokocim
3137,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24839483.html","Mieszkanie, ul. Mała Góra","Mała Góra, Dzielnica XIII Podgórze, Kraków, małopolskie",572460.0,39.48,14500.0,2,4,2,2012.0,True,pierwotny,pełna własność,garaż wolnostojący,"Mała Góra, Osiedle Nowy Bieżanów-Północ, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-800, Polska",50.0112233,20.0238123,8.358610098472807,Bieżanów-Prokocim
3138,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24839242.html","Mieszkanie, ul. Mała Góra","Mała Góra, Dzielnica XIII Podgórze, Kraków, małopolskie",671450.0,51.67,12994.97,3,4,3,2012.0,True,pierwotny,pełna własność,garaż wolnostojący,"Mała Góra, Osiedle Nowy Bieżanów-Północ, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-800, Polska",50.0112233,20.0238123,8.358610098472807,Bieżanów-Prokocim
3139,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24845433.html","Mieszkanie, ul. Mała Góra","Mała Góra, Kraków, małopolskie",540243.0,35.31,15299.0,3,4,2,2012.0,True,pierwotny,pełna własność,garaż wolnostojący,"Mała Góra, Osiedle Nowy Bieżanów-Północ, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-800, Polska",50.0112233,20.0238123,8.358610098472807,Bieżanów-Prokocim
3140,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24752560.html","Mieszkanie, ul. Mała Góra","Mała Góra, Kraków, małopolskie",549000.0,33.0,16636.36,10,10,2,1980.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Mała Góra, Osiedle Nowy Bieżanów-Północ, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-800, Polska",50.0112233,20.0238123,8.358610098472807,Bieżanów-Prokocim
3141,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24842338.html","Mieszkanie, ul. Mała Góra","Mała Góra, Kraków, małopolskie",572460.0,39.48,14500.0,1,4,2,2012.0,True,pierwotny,pełna własność,w garażu podziemnym,"Mała Góra, Osiedle Nowy Bieżanów-Północ, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-800, Polska",50.0112233,20.0238123,8.358610098472807,Bieżanów-Prokocim
3142,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24842341.html","Mieszkanie, ul. Mała Góra","Mała Góra, Kraków, małopolskie",678160.0,48.44,14000.0,1,4,2,2012.0,True,pierwotny,pełna własność,w garażu podziemnym,"Mała Góra, Osiedle Nowy Bieżanów-Północ, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-800, Polska",50.0112233,20.0238123,8.358610098472807,Bieżanów-Prokocim
3143,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,deweloperski/24862072.html","Mieszkanie, ul. Mała Góra","Mała Góra, Kraków, małopolskie",719550.0,53.3,13500.0,3,4,3,2025.0,True,pierwotny,pełna własność,przynależne na ulicy,"Mała Góra, Osiedle Nowy Bieżanów-Północ, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-800, Polska",50.0112233,20.0238123,8.358610098472807,Bieżanów-Prokocim
3144,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24862071.html","Mieszkanie, ul. Mała Góra","Mała Góra, Kraków, małopolskie",820430.0,63.11,13000.0,2,4,4,2025.0,True,pierwotny,pełna własność,przynależne na ulicy,"Mała Góra, Osiedle Nowy Bieżanów-Północ, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-800, Polska",50.0112233,20.0238123,8.358610098472807,Bieżanów-Prokocim
3145,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24842343.html","Mieszkanie, ul. Mała Góra","Mała Góra, Kraków, małopolskie",886480.0,63.32,14000.0,4,4,3,2012.0,True,pierwotny,pełna własność,w garażu podziemnym,"Mała Góra, Osiedle Nowy Bieżanów-Północ, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-800, Polska",50.0112233,20.0238123,8.358610098472807,Bieżanów-Prokocim
3146,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24842340.html","Mieszkanie, ul. Mała Góra","Mała Góra, Kraków, małopolskie",892500.0,71.4,12500.0,1,4,3,2012.0,True,pierwotny,pełna własność,w garażu podziemnym,"Mała Góra, Osiedle Nowy Bieżanów-Północ, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-800, Polska",50.0112233,20.0238123,8.358610098472807,Bieżanów-Prokocim
3147,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24870753.html","Mieszkanie, ul. Mała Góra","Mała Góra, Nowy Bieżanów, Kraków, małopolskie",572460.0,39.48,14500.0,1,4,2,2024.0,False,pierwotny,pełna własność,możliwość wykupienia,"Mała Góra, Osiedle Nowy Bieżanów-Północ, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-864, Polska",50.0146546,20.0283422,8.35555232893915,Bieżanów-Prokocim
3148,"https://krakow.nieruchomosci-online.pl/mieszkanie,m4,z-aneksem-kuchennym/24870754.html","Mieszkanie, ul. Mała Góra","Mała Góra, Nowy Bieżanów, Kraków, małopolskie",936130.0,72.01,13000.0,3,4,4,2024.0,False,pierwotny,pełna własność,parking publiczny / na ulicy,"Mała Góra, Osiedle Nowy Bieżanów-Północ, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-864, Polska",50.0146546,20.0283422,8.35555232893915,Bieżanów-Prokocim
3149,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24820555.html","Mieszkanie, ul. Mała Góra","Mała Góra, Prokocim, Kraków, małopolskie",873600.0,64.0,13650.0,0,4,3,2018.0,True,wtórny,pełna własność,w garażu podziemnym,"Mała Góra, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-696, Polska",50.0064281,20.0183689,8.456058951647039,Bieżanów-Prokocim
3150,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,nowe-wykonczone/24794635.html","Mieszkanie, ul. Małego Księcia","Małego Księcia, Nowa Huta, Kraków, małopolskie",559000.0,41.0,13634.0,2,4,2,1960.0,True,wtórny,pełna własność,przynależne na terenie ogrodzonym,"Samorządowe Przedszkole nr 104 im. Małego Księcia, 14, Osiedle Hutnicze, Nowa Huta, Kraków, województwo małopolskie, 31-919, Polska",50.0729546,20.04528631290747,7.805261983207141,Nowa Huta
3151,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24787387.html",Mieszkanie,"Mały Płaszów, Dzielnica XIII Podgórze, Kraków, małopolskie",1199000.0,67.0,17895.52,1,4,3,2012.0,True,wtórny,pełna własność,garaż wolnostojący,"Mały Płaszów, Podgórze, Kraków, województwo małopolskie, Polska",50.04085875,20.002601010842834,5.213802093147112,Podgórze
3152,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24555657.html","Apartament, ul. Mały Płaszów","Mały Płaszów, Mały Płaszów, Kraków, małopolskie",759900.0,50.0,15198.0,3,4,2,2016.0,True,wtórny,pełna własność,tak,"Mały Płaszów, Rogatka, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-716, Polska",50.0415667,20.0023623,5.163665592292375,Podgórze
3153,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24867109.html","Apartament, ul. Mały Płaszów","Mały Płaszów, Mały Płaszów, Kraków, małopolskie",1090000.0,66.94,16283.24,1,3,3,2013.0,True,wtórny,pełna własność,garaż,"Mały Płaszów, Rogatka, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-716, Polska",50.0415667,20.0023623,5.163665592292375,Podgórze
3154,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/23657959.html","Mieszkanie Dzielnica XIII Podgórze, ul. Mały Płaszów","Mały Płaszów, Podgórze, Kraków, małopolskie",981951.0,49.1,19999.0,5,5,2,2020.0,True,wtórny,pełna własność,tak,"Mały Płaszów, Podgórze, Kraków, województwo małopolskie, Polska",50.04085875,20.002601010842834,5.213802093147112,Podgórze
3155,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24857315.html","Mieszkanie, ul. Mały Płaszów","Mały Płaszów, Podgórze, Kraków, małopolskie",1090000.0,67.0,16268.66,1,4,3,2012.0,True,wtórny,pełna własność,garaż wolnostojący,"Mały Płaszów, Podgórze, Kraków, województwo małopolskie, Polska",50.04085875,20.002601010842834,5.213802093147112,Podgórze
3156,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24787014.html","Mieszkanie, ul. Mały Płaszów","Mały Płaszów, Płaszów, Kraków, małopolskie",730000.0,56.6,12897.53,0,4,2,1998.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Mały Płaszów, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-716, Polska",50.040506,20.003331,5.277996788055128,Podgórze
3157,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,nowe-wykonczone/24727601.html","Mieszkanie, ul. Mały Płaszów","Mały Płaszów, Płaszów, Kraków, małopolskie",795000.0,56.6,14046.0,0,4,2,1999.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Mały Płaszów, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-716, Polska",50.040506,20.003331,5.277996788055128,Podgórze
3158,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24591390.html","Mieszkanie, ul. Mały Płaszów","Mały Płaszów, Płaszów, Kraków, małopolskie",950232.0,69.87,13600.0,5,5,3,2022.0,False,pierwotny,pełna własność,parking publiczny / na ulicy,"Mały Płaszów, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-716, Polska",50.040506,20.003331,5.277996788055128,Podgórze
3159,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24591391.html","Mieszkanie, ul. Mały Płaszów","Mały Płaszów, Płaszów, Kraków, małopolskie",994949.0,69.92,14229.82,1,5,3,2022.0,False,pierwotny,pełna własność,parking publiczny / na ulicy,"Mały Płaszów, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-716, Polska",50.040506,20.003331,5.277996788055128,Podgórze
3160,"https://krakow.nieruchomosci-online.pl/mieszkanie,m4,z-aneksem-kuchennym/24853759.html","Mieszkanie, ul. Mały Płaszów","Mały Płaszów, Płaszów, Kraków, małopolskie",1090000.0,66.94,16283.24,1,4,4,2013.0,True,wtórny,pełna własność,garaż,"Mały Płaszów, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-716, Polska",50.040506,20.003331,5.277996788055128,Podgórze
3161,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24853759.html","Mieszkanie, ul. Mały Płaszów","Mały Płaszów, Płaszów, Kraków, małopolskie",1090000.0,66.94,16283.24,1,4,3,2013.0,True,wtórny,pełna własność,garaż,"Mały Płaszów, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-716, Polska",50.040506,20.003331,5.277996788055128,Podgórze
3162,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-kuchnia-w-zabudowie/24913804.html","Mieszkanie, ul. Małysiaka","Małysiaka 10, Kliny, Kraków, małopolskie",850000.0,67.5,12592.59,3,4,3,2020.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"10, Biskupa Albina Małysiaka, Kobierzyn, Dębniki, Kraków, województwo małopolskie, 30-389, Polska",49.9994496,19.892845160584315,7.631206791961936,Dębniki
3163,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24787466.html","Mieszkanie, ul. Małysiaka","Małysiaka, Dębniki, Kraków, małopolskie",850000.0,67.5,12592.59,3,4,3,2020.0,False,wtórny,pełna własność,parking strzeżony w pobliżu,"Biskupa Albina Małysiaka, Kobierzyn, Dębniki, Kraków, województwo małopolskie, 30-389, Polska",49.9987185,19.8938794,7.675057780381344,Dębniki
